,n_estimators,learning_rate,max_depth,subsample,fitness
0,458,0.20401043681652095,2,0.3087026475712077,0.7243103858882658
1,458,0.20401043681652095,3,0.3087026475712077,0.732996963562753
2,458,0.20401043681652095,4,0.3087026475712077,0.7357496304864726
3,458,0.16401043681652094,4,0.3087026475712077,0.7433793405674449
4,458,0.12401043681652094,4,0.3087026475712077,0.7453624397290094
5,458,0.12401043681652094,5,0.3087026475712077,0.7552697588452738
6,458,0.08401043681652093,5,0.3087026475712077,0.7607353328701818
7,458,0.08401043681652093,5,0.3587026475712077,0.7704231601131385
8,458,0.08401043681652093,6,0.3587026475712077,0.7782632217777032
9,458,0.04401043681652093,6,0.3587026475712077,0.788899807397508
10,468,0.04401043681652093,6,0.3587026475712077,0.7896664738770002
11,970,0.16772064673688608,4,0.9285149029496764,0.7917391075285812
12,970,0.16772064673688608,5,0.9285149029496764,0.8057204380857138
13,960,0.16772064673688608,5,0.9285149029496764,0.8067204463512397
14,259,0.08967391068685499,12,0.9402104626528421,0.8077204787469515
15,259,0.08967391068685499,11,0.9402104626528421,0.810524707613507
16,279,0.08967391068685499,11,0.9402104626528421,0.8107207199977531
