,n_estimators,learning_rate,max_depth,subsample,fitness
0,540,0.018176207679889526,3,0.3984874763159839,0.8447927199191102
1,540,0.018176207679889526,4,0.3984874763159839,0.8594539939332659
2,540,0.018176207679889526,5,0.3984874763159839,0.8731041456016178
3,540,0.018176207679889526,6,0.3984874763159839,0.8822042467138523
4,540,0.05817620767988953,6,0.3984874763159839,0.884732052578362
5,949,0.0790926887767924,7,0.5012782268023913,0.8867542972699697
6,939,0.0790926887767924,7,0.5012782268023913,0.8872598584428716
7,982,0.21239881488129858,8,0.7770161764902939,0.8892821031344793
8,620,0.1301230542073601,9,0.7585452133410819,0.8918099089989889
9,620,0.1301230542073601,9,0.7085452133410819,0.8953488372093024
10,708,0.1243955325506791,11,0.948180269677942,0.8958543983822043
11,708,0.08439553255067911,11,0.948180269677942,0.8968655207280081
12,708,0.08439553255067911,12,0.948180269677942,0.8998988877654196
13,592,0.06258756425502979,8,0.7918960559836177,0.9004044489383215
14,572,0.06258756425502979,8,0.7918960559836177,0.9009100101112234
